x,y,valeur,date,tuile,grid_CC,grid_ENL,grid_MOCH,grid_PAI,grid_VCI,unique_id,id_parc,annee_plan,cultivar_n,source,lidar_date,age_plan
919119.28,6532620.54,98,2021,T31TGL,96.51,20.5,25.571636,6.3099823,0.90355855,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919129.28,6532620.54,97,2021,T31TGL,94.78,28.5,23.205702,6.4417763,0.93369377,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919139.28,6532620.54,99,2021,T31TGL,94.53,22.5,24.312565,6.8852487,0.87282145,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919149.28,6532620.54,98,2021,T31TGL,95.54,19.5,24.37252,6.7846856,0.8832904,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919159.28,6532620.54,98,2021,T31TGL,94.97,21.0,24.659592,8.813438,0.87452036,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919169.28,6532620.54,98,2021,T31TGL,95.87,22.5,26.099005,5.885551,0.9086821,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919179.28,6532620.54,97,2021,T31TGL,94.2,27.5,25.625631,5.5400805,0.8994599,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919189.28,6532620.54,97,2021,T31TGL,96.05,19.0,23.295261,4.960019,0.9084071,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919199.28,6532620.54,97,2021,T31TGL,95.7,21.0,24.634705,6.5389004,0.9049157,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919209.28,6532620.54,98,2021,T31TGL,91.73,24.0,24.798813,3.691446,0.88113374,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919219.28,6532620.54,99,2021,T31TGL,96.12,26.5,25.213835,4.5296893,0.9142508,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919229.28,6532620.54,98,2021,T31TGL,95.95,29.5,23.089483,5.6232333,0.91469306,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919239.28,6532620.54,100,2021,T31TGL,96.63,18.0,23.594309,5.9650044,0.8346522,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919249.28,6532620.54,93,2021,T31TGL,94.27,25.0,25.092485,7.44697,0.856178,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919289.28,6532620.54,88,2021,T31TGL,94.23,22.0,18.942886,7.097694,0.8228266,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532620.54,94,2021,T31TGL,89.74,25.5,13.340048,7.224329,0.6847646,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532620.54,74,2021,T31TGL,95.02,22.5,10.252198,10.677697,0.5982568,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919319.28,6532620.54,59,2021,T31TGL,87.97,24.0,7.551674,5.594771,0.6829135,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532620.54,62,2021,T31TGL,93.96,26.5,12.028632,5.577325,0.87177455,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532620.54,73,2021,T31TGL,94.12,22.5,12.244685,4.832784,0.8961929,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532620.54,89,2021,T31TGL,89.33,27.0,8.675146,4.407597,0.710343,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532620.54,94,2021,T31TGL,93.35,26.5,17.232246,5.1298985,0.82649684,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532620.54,91,2021,T31TGL,88.75,27.5,17.941395,5.461698,0.86628157,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532620.54,75,2021,T31TGL,94.45,28.0,16.521435,4.7849684,0.8949312,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532620.54,76,2021,T31TGL,87.13,23.5,13.198774,5.481229,0.8909209,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532620.54,87,2021,T31TGL,55.56,24.5,6.7490826,1.8881482,0.8593976,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532620.54,95,2021,T31TGL,92.59,24.0,20.582771,4.196915,0.9274941,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532620.54,97,2021,T31TGL,87.85,29.0,19.969044,4.816386,0.8996839,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532620.54,91,2021,T31TGL,88.48,27.0,16.792017,7.167906,0.77852225,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532620.54,79,2021,T31TGL,90.54,24.5,19.36662,4.2941236,0.8779362,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532620.54,70,2021,T31TGL,86.81,22.5,7.838855,3.8536432,0.8069618,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532620.54,44,2021,T31TGL,84.35,24.5,10.712082,3.5567448,0.87155956,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919629.28,6532620.54,35,2021,T31TGL,89.13,23.5,15.877961,3.3263214,0.9004657,dep73_65,65,2005,Flevo,dep73,2021.0,16
919639.28,6532620.54,30,2021,T31TGL,93.27,24.5,16.572693,3.2776263,0.9125073,dep73_65,65,2005,Flevo,dep73,2021.0,16
919669.28,6532620.54,21,2021,T31TGL,87.67,22.5,14.876447,3.111417,0.9122541,dep73_65,65,2005,Flevo,dep73,2021.0,16
919679.28,6532620.54,82,2021,T31TGL,94.95,21.0,21.629507,5.0486646,0.86414033,dep73_65,65,2005,Flevo,dep73,2021.0,16
919689.28,6532620.54,84,2021,T31TGL,91.32,25.5,21.462431,4.7286425,0.8153189,dep73_65,65,2005,Flevo,dep73,2021.0,16
919699.28,6532620.54,84,2021,T31TGL,92.82,26.5,14.215816,5.7798324,0.8264706,dep73_65,65,2005,Flevo,dep73,2021.0,16
919709.28,6532620.54,89,2021,T31TGL,91.65,12.5,5.1825566,4.447786,0.8508985,dep73_65,65,2005,Flevo,dep73,2021.0,16
919719.28,6532620.54,91,2021,T31TGL,85.14,25.5,13.030054,3.624162,0.8354657,dep73_65,65,2005,Flevo,dep73,2021.0,16
919729.28,6532620.54,95,2021,T31TGL,93.77,20.5,21.168707,3.1781201,0.88950336,dep73_65,65,2005,Flevo,dep73,2021.0,16
919739.28,6532620.54,100,2021,T31TGL,84.96,26.5,17.778877,5.024746,0.8287127,dep73_65,65,2005,Flevo,dep73,2021.0,16
919749.28,6532620.54,94,2021,T31TGL,68.26,24.0,15.3455715,6.3162394,0.7829249,dep73_65,65,2005,Flevo,dep73,2021.0,16
919759.28,6532620.54,97,2021,T31TGL,85.48,25.5,18.626537,4.7804747,0.8341773,dep73_65,65,2005,Flevo,dep73,2021.0,16
919079.28,6532610.54,98,2021,T31TGL,92.8,25.5,21.55434,5.832002,0.94070625,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919089.28,6532610.54,97,2021,T31TGL,95.16,25.5,23.750107,4.776737,0.91170925,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919099.28,6532610.54,98,2021,T31TGL,96.53,29.5,26.373005,7.3906207,0.90821195,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919109.28,6532610.54,98,2021,T31TGL,96.1,25.0,25.90502,5.6448226,0.87612987,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919119.28,6532610.54,96,2021,T31TGL,94.44,23.5,24.573236,5.36822,0.9231571,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919129.28,6532610.54,97,2021,T31TGL,93.39,27.5,24.506613,7.5042953,0.86927426,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919139.28,6532610.54,97,2021,T31TGL,95.63,23.5,24.749683,7.0167823,0.8948955,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919149.28,6532610.54,97,2021,T31TGL,97.01,19.5,24.681398,5.722704,0.8918184,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919159.28,6532610.54,97,2021,T31TGL,95.17,22.5,25.988558,6.9576755,0.88837713,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919169.28,6532610.54,98,2021,T31TGL,96.47,24.0,25.971893,5.645307,0.8898143,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919179.28,6532610.54,97,2021,T31TGL,96.21,26.0,24.607872,7.1692815,0.88816947,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919189.28,6532610.54,98,2021,T31TGL,96.3,22.5,25.302347,5.8946533,0.9258001,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919199.28,6532610.54,99,2021,T31TGL,97.58,19.5,26.481987,6.648795,0.8918275,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919209.28,6532610.54,100,2021,T31TGL,93.44,19.5,25.777285,6.649732,0.8602532,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919219.28,6532610.54,97,2021,T31TGL,96.05,27.5,25.101032,4.8898993,0.90791047,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919229.28,6532610.54,98,2021,T31TGL,95.66,26.5,23.393047,5.694441,0.8574751,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919239.28,6532610.54,98,2021,T31TGL,92.81,23.0,23.752365,4.57403,0.8811297,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919249.28,6532610.54,92,2021,T31TGL,95.03,23.0,24.248974,5.161028,0.9072053,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919279.28,6532610.54,97,2021,T31TGL,93.23,25.0,17.611126,4.290752,0.9133859,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919289.28,6532610.54,91,2021,T31TGL,96.08,27.5,18.470903,10.159418,0.75255376,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532610.54,89,2021,T31TGL,91.18,23.5,14.3588505,8.53113,0.68929386,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532610.54,74,2021,T31TGL,92.07,21.5,11.521247,8.897466,0.8347754,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919319.28,6532610.54,52,2021,T31TGL,92.91,26.0,11.02581,4.370044,0.8637397,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532610.54,57,2021,T31TGL,85.36,25.0,12.28577,5.8203807,0.8184263,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532610.54,76,2021,T31TGL,92.91,24.5,9.953595,5.012314,0.8014846,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532610.54,91,2021,T31TGL,93.48,27.0,13.314071,6.1435337,0.79523414,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532610.54,93,2021,T31TGL,90.01,27.5,18.34915,4.0509615,0.8901214,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532610.54,80,2021,T31TGL,88.53,28.0,18.340689,5.0691566,0.882877,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532610.54,74,2021,T31TGL,92.54,27.0,16.440222,7.6321487,0.78762513,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532610.54,75,2021,T31TGL,91.64,27.0,12.655258,5.8466644,0.81947446,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532610.54,88,2021,T31TGL,75.78,26.0,7.7458377,2.8665924,0.8172626,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532610.54,95,2021,T31TGL,90.53,28.0,19.506159,5.6225615,0.865932,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532610.54,93,2021,T31TGL,90.3,27.5,19.223808,4.087378,0.86095434,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532610.54,91,2021,T31TGL,90.01,23.0,19.89853,5.103704,0.8834042,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532610.54,75,2021,T31TGL,87.64,23.0,14.42344,4.3183813,0.77240926,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532610.54,74,2021,T31TGL,82.72,20.0,8.369882,5.4752674,0.6520466,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532610.54,53,2021,T31TGL,82.72,15.0,5.45676,3.903608,0.8261219,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919469.28,6532610.54,24,2021,T31TGL,53.35,27.0,11.160085,2.300098,0.83986074,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919679.28,6532610.54,59,2021,T31TGL,89.17,23.5,19.831371,3.0094514,0.8984154,dep73_65,65,2005,Flevo,dep73,2021.0,16
919689.28,6532610.54,76,2021,T31TGL,94.67,24.0,15.033223,4.175829,0.8886316,dep73_65,65,2005,Flevo,dep73,2021.0,16
919699.28,6532610.54,86,2021,T31TGL,95.26,13.5,4.250346,3.4020915,0.7888985,dep73_65,65,2005,Flevo,dep73,2021.0,16
919709.28,6532610.54,91,2021,T31TGL,89.55,25.0,12.56676,4.6326027,0.8201525,dep73_65,65,2005,Flevo,dep73,2021.0,16
919719.28,6532610.54,91,2021,T31TGL,95.06,19.5,20.264435,3.3219132,0.86256504,dep73_65,65,2005,Flevo,dep73,2021.0,16
919729.28,6532610.54,97,2021,T31TGL,92.74,22.0,22.449081,4.0343275,0.87471366,dep73_65,65,2005,Flevo,dep73,2021.0,16
919739.28,6532610.54,97,2021,T31TGL,66.44,26.5,16.346346,5.807915,0.8343057,dep73_65,65,2005,Flevo,dep73,2021.0,16
919749.28,6532610.54,92,2021,T31TGL,88.97,24.5,15.709713,5.4515862,0.78933907,dep73_65,65,2005,Flevo,dep73,2021.0,16
919759.28,6532610.54,93,2021,T31TGL,80.19,26.0,17.129303,2.7469423,0.8962402,dep73_65,65,2005,Flevo,dep73,2021.0,16
919079.28,6532600.54,99,2021,T31TGL,94.96,26.5,20.913034,4.753386,0.9335364,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919089.28,6532600.54,97,2021,T31TGL,95.56,23.5,24.258104,5.140058,0.92376536,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919099.28,6532600.54,98,2021,T31TGL,96.33,27.0,25.187454,5.753723,0.9036266,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919109.28,6532600.54,99,2021,T31TGL,96.35,24.0,26.87835,4.1029463,0.91850775,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919119.28,6532600.54,96,2021,T31TGL,95.75,23.5,25.627169,3.7552016,0.9319572,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919129.28,6532600.54,98,2021,T31TGL,95.82,28.5,22.584946,5.0988903,0.9143743,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919139.28,6532600.54,97,2021,T31TGL,95.62,22.0,24.570734,5.5735765,0.9271748,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919149.28,6532600.54,97,2021,T31TGL,97.91,21.0,25.177603,5.2612023,0.8850819,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919159.28,6532600.54,97,2021,T31TGL,96.84,23.5,25.510904,6.187521,0.867815,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919169.28,6532600.54,95,2021,T31TGL,96.81,26.5,26.872372,5.7278223,0.93497914,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919179.28,6532600.54,95,2021,T31TGL,96.7,22.0,25.754549,6.7116623,0.92152333,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919189.28,6532600.54,97,2021,T31TGL,96.14,22.0,25.457325,6.475014,0.8998849,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919199.28,6532600.54,100,2021,T31TGL,95.5,26.5,23.4347,4.574773,0.9185177,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919209.28,6532600.54,100,2021,T31TGL,96.26,19.5,25.720068,4.8836827,0.94168204,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919219.28,6532600.54,98,2021,T31TGL,94.94,24.0,25.02361,6.2524395,0.93432796,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919229.28,6532600.54,96,2021,T31TGL,97.0,28.5,23.861418,8.575551,0.8808165,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919239.28,6532600.54,98,2021,T31TGL,95.96,17.0,24.096567,3.2542164,0.9083827,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919279.28,6532600.54,95,2021,T31TGL,89.58,25.5,16.535875,4.42848,0.920295,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919289.28,6532600.54,95,2021,T31TGL,95.89,26.5,16.698418,6.715342,0.8232621,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532600.54,75,2021,T31TGL,94.08,24.0,15.993722,4.49842,0.87676656,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532600.54,65,2021,T31TGL,94.1,25.0,13.163991,8.542039,0.8175463,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919319.28,6532600.54,47,2021,T31TGL,85.82,24.0,9.449292,3.830087,0.8682272,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532600.54,58,2021,T31TGL,92.16,23.5,11.302231,5.1733785,0.7945715,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532600.54,74,2021,T31TGL,87.98,23.5,9.526199,4.1528134,0.85622424,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532600.54,83,2021,T31TGL,93.7,27.0,14.556644,5.122598,0.82113916,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532600.54,92,2021,T31TGL,92.07,28.0,17.770952,4.522499,0.8668644,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532600.54,78,2021,T31TGL,90.5,28.0,16.28761,4.9961696,0.88785434,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532600.54,64,2021,T31TGL,91.06,26.5,11.6252,2.9946764,0.8748001,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532600.54,73,2021,T31TGL,88.71,23.0,7.6194234,4.246233,0.7943714,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532600.54,87,2021,T31TGL,88.48,28.5,14.106452,3.744601,0.9144184,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532600.54,94,2021,T31TGL,93.92,28.5,20.812763,6.5623846,0.90668726,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532600.54,95,2021,T31TGL,87.05,27.5,13.257299,3.7640867,0.87768716,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532600.54,88,2021,T31TGL,93.92,28.0,21.923058,5.836574,0.9013264,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532600.54,73,2021,T31TGL,92.26,18.5,10.818671,4.67195,0.766758,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532600.54,77,2021,T31TGL,79.05,24.5,10.034803,4.004044,0.77280414,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532600.54,60,2021,T31TGL,85.09,23.5,13.024387,5.1393437,0.84409255,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919469.28,6532600.54,23,2021,T31TGL,84.25,25.5,17.425734,3.3175507,0.93033123,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919679.28,6532600.54,26,2021,T31TGL,80.51,25.0,10.086189,2.2269268,0.85727465,dep73_65,65,2005,Flevo,dep73,2021.0,16
919689.28,6532600.54,48,2021,T31TGL,61.04,20.0,9.57522,1.9263903,0.91681975,dep73_65,65,2005,Flevo,dep73,2021.0,16
919699.28,6532600.54,76,2021,T31TGL,91.4,12.5,7.3075438,4.791304,0.8872655,dep73_65,65,2005,Flevo,dep73,2021.0,16
919709.28,6532600.54,76,2021,T31TGL,93.58,22.0,17.399387,4.1431446,0.873332,dep73_65,65,2005,Flevo,dep73,2021.0,16
919719.28,6532600.54,93,2021,T31TGL,95.26,18.5,22.16082,3.4041896,0.87424856,dep73_65,65,2005,Flevo,dep73,2021.0,16
919729.28,6532600.54,98,2021,T31TGL,95.06,27.5,21.555634,5.0099483,0.9109649,dep73_65,65,2005,Flevo,dep73,2021.0,16
919739.28,6532600.54,97,2021,T31TGL,70.21,26.0,14.464909,11.426958,0.74165684,dep73_65,65,2005,Flevo,dep73,2021.0,16
919749.28,6532600.54,91,2021,T31TGL,94.44,27.5,19.008276,4.8308153,0.9149703,dep73_65,65,2005,Flevo,dep73,2021.0,16
919759.28,6532600.54,90,2021,T31TGL,65.31,24.0,16.251873,2.3313136,0.8544276,dep73_65,65,2005,Flevo,dep73,2021.0,16
919079.28,6532590.54,96,2021,T31TGL,85.04,26.5,18.678673,4.354068,0.96238655,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919089.28,6532590.54,96,2021,T31TGL,93.19,26.0,22.516901,6.327934,0.9204753,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919099.28,6532590.54,97,2021,T31TGL,92.94,27.5,25.043982,3.1515222,0.88967067,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919109.28,6532590.54,98,2021,T31TGL,95.66,21.0,26.100758,4.019859,0.90834534,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919119.28,6532590.54,98,2021,T31TGL,97.06,24.5,25.513508,4.474426,0.9215042,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919129.28,6532590.54,98,2021,T31TGL,96.11,27.0,23.922844,4.672179,0.94380075,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919139.28,6532590.54,98,2021,T31TGL,95.99,19.0,23.582363,5.67233,0.9219678,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919149.28,6532590.54,95,2021,T31TGL,96.05,30.0,26.045912,5.01335,0.85457516,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919159.28,6532590.54,94,2021,T31TGL,97.76,19.5,27.710987,5.539839,0.927873,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919169.28,6532590.54,92,2021,T31TGL,96.68,25.5,26.025333,5.6909814,0.869226,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919179.28,6532590.54,97,2021,T31TGL,95.85,21.5,25.154205,6.513299,0.8786322,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919189.28,6532590.54,99,2021,T31TGL,96.84,18.0,25.051191,5.0896907,0.89482075,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919199.28,6532590.54,100,2021,T31TGL,96.94,23.0,26.243748,4.0049396,0.8872068,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919209.28,6532590.54,99,2021,T31TGL,96.6,24.5,26.106972,4.8716645,0.9265905,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919219.28,6532590.54,96,2021,T31TGL,94.69,30.0,24.590492,5.8709664,0.8907368,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919229.28,6532590.54,98,2021,T31TGL,95.84,21.0,25.717922,8.063498,0.90000916,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919239.28,6532590.54,94,2021,T31TGL,96.3,20.5,25.057947,5.280839,0.8758484,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919279.28,6532590.54,96,2021,T31TGL,95.35,27.5,19.524082,5.8799553,0.86818975,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919289.28,6532590.54,82,2021,T31TGL,96.37,28.5,21.113266,11.703256,0.9002625,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532590.54,73,2021,T31TGL,94.55,25.0,15.603523,4.4877853,0.83959174,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532590.54,38,2021,T31TGL,92.38,20.5,5.43039,4.6304336,0.6719032,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532590.54,51,2021,T31TGL,88.09,23.0,12.851065,10.240772,0.7501116,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532590.54,57,2021,T31TGL,91.48,15.0,5.891549,6.2484503,0.80502945,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532590.54,76,2021,T31TGL,90.39,26.0,12.545347,4.8246117,0.83387035,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532590.54,80,2021,T31TGL,94.51,27.5,21.88789,7.683916,0.9166434,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532590.54,70,2021,T31TGL,95.56,28.5,19.77818,5.671923,0.930845,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532590.54,58,2021,T31TGL,92.86,26.5,13.930122,4.394449,0.87641484,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532590.54,68,2021,T31TGL,85.63,24.0,6.1140623,3.6373022,0.70688945,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532590.54,68,2021,T31TGL,89.73,27.5,15.985213,4.083274,0.9213063,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532590.54,93,2021,T31TGL,89.71,30.0,17.692793,3.716188,0.9324934,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532590.54,96,2021,T31TGL,83.89,27.5,12.310207,4.3342476,0.89891326,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532590.54,88,2021,T31TGL,93.06,24.0,23.089155,6.6195264,0.9243187,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532590.54,72,2021,T31TGL,89.8,25.0,17.735575,5.2823744,0.83503485,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532590.54,77,2021,T31TGL,88.36,19.5,6.950464,3.0788336,0.78978956,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532590.54,57,2021,T31TGL,83.86,20.0,6.015306,3.1287394,0.78452784,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919469.28,6532590.54,23,2021,T31TGL,93.41,22.5,21.34266,4.602259,0.93174493,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919539.28,6532590.54,26,2021,T31TGL,73.41,25.5,9.198398,2.9384687,0.7866099,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919139.28,6532580.54,98,2021,T31TGL,96.11,20.5,22.73512,7.232862,0.90014267,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919149.28,6532580.54,98,2021,T31TGL,95.64,19.0,25.543365,4.2443514,0.9048925,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919159.28,6532580.54,99,2021,T31TGL,95.39,22.0,27.247398,5.1563144,0.9307668,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919169.28,6532580.54,96,2021,T31TGL,96.58,21.5,25.641138,6.856517,0.9183621,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919179.28,6532580.54,100,2021,T31TGL,97.0,20.5,26.038433,4.8802066,0.91684717,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919189.28,6532580.54,99,2021,T31TGL,97.16,24.0,25.439327,4.7693815,0.9191066,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919199.28,6532580.54,100,2021,T31TGL,95.56,20.0,26.69686,7.8148446,0.9198447,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919209.28,6532580.54,100,2021,T31TGL,95.68,25.0,26.951551,5.2666264,0.9130561,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919219.28,6532580.54,100,2021,T31TGL,93.63,27.5,17.488949,3.6673799,0.86359245,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919229.28,6532580.54,95,2021,T31TGL,87.76,24.0,21.70299,5.362548,0.86200947,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919239.28,6532580.54,92,2021,T31TGL,96.65,20.5,23.923866,7.294055,0.8508717,dep73_63,63,2006,Dorskamp,dep73,2021.0,15
919279.28,6532580.54,83,2021,T31TGL,95.29,22.5,18.913597,5.5028806,0.8631065,dep73_64,64,2007,9 Clones,dep73,2021.0,14
