x,y,valeur,date,tuile,unique_id,id_parc,annee_plan,cultivar_n,source,PAI_GF_mean,VCI_mean,CC,MOCH,ENL,Z_mean,densite,biomass_mean,lidar_date,age_plan
560150.42,6304385.64,31,2022,T31TCJ,dep82_sp_210,210,2017,Raspalje,dep82_sp,0.9445292402649408,0.9150250451996887,29.11,4.011017740379748,13.243982326089798,3.9358260845355,204.0,2.1449050903320312,2022.0,5
560160.42,6304385.64,25,2022,T31TCJ,dep82_sp_210,210,2017,Raspalje,dep82_sp,0.9445292402649408,0.9150250451996887,29.11,4.011017740379748,13.243982326089798,3.9358260845355,204.0,2.1449050903320312,2022.0,5
560190.42,6304385.64,30,2022,T31TCJ,dep82_sp_208,208,2016,Polargo,dep82_sp,0.4823262769246071,0.9190588836393798,13.88,2.7784478333722187,13.18014893979876,2.835539811576577,204.0,12.790855407714844,2022.0,6
560200.42,6304385.64,21,2022,T31TCJ,dep82_sp_208,208,2016,Polargo,dep82_sp,0.4823262769246071,0.9190588836393798,13.88,2.7784478333722187,13.18014893979876,2.835539811576577,204.0,12.790855407714844,2022.0,6
559150.42,6304375.64,29,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559160.42,6304375.64,39,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559170.42,6304375.64,74,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559180.42,6304375.64,94,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559190.42,6304375.64,96,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559200.42,6304375.64,88,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559210.42,6304375.64,95,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559220.42,6304375.64,98,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559230.42,6304375.64,99,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559240.42,6304375.64,98,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559250.42,6304375.64,93,2022,T31TCJ,dep82_sp_180,180,2015,Diva,dep82_sp,1.2568964614927869,0.9294110959407949,42.35,8.970804345679014,14.823731770747605,7.556259776064819,204.0,73.49647521972656,2022.0,7
559490.42,6304375.64,65,2022,T31TCJ,dep82_sp_156,156,2012,Taro,dep82_sp,1.789853855667723,0.9168281006934472,63.71,12.321723800951522,16.972754684471244,10.427966857447093,204.0,41.43714904785156,2022.0,10
559520.42,6304375.64,52,2022,T31TCJ,dep82_sp_155,155,2012,Raspalje,dep82_sp,1.979250178433892,0.9407066034252513,47.82,8.963380738160888,16.58784820347194,8.546355344764685,204.0,18.580286026000977,2022.0,10
559520.42,6304365.64,42,2022,T31TCJ,dep82_sp_155,155,2012,Raspalje,dep82_sp,1.979250178433892,0.9407066034252513,47.82,8.963380738160888,16.58784820347194,8.546355344764685,204.0,18.580286026000977,2022.0,10
560110.42,6304365.64,24,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560120.42,6304365.64,33,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559440.42,6304355.64,63,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559450.42,6304355.64,57,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304355.64,41,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304355.64,59,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560140.42,6304355.64,61,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560150.42,6304355.64,47,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560160.42,6304355.64,38,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560170.42,6304355.64,26,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559180.42,6304345.64,48,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559190.42,6304345.64,78,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559200.42,6304345.64,82,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559210.42,6304345.64,83,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559220.42,6304345.64,92,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559230.42,6304345.64,96,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559240.42,6304345.64,97,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559250.42,6304345.64,48,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559360.42,6304345.64,49,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559370.42,6304345.64,75,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559410.42,6304345.64,53,2022,T31TCJ,dep82_sp_202,202,2017,Rona,dep82_sp,0.3856596182226088,0.8990133648971228,15.68,2.8380386125654447,10.36676427525622,2.8365699707619103,204.0,0.3697303831577301,2022.0,5
559440.42,6304345.64,69,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559450.42,6304345.64,64,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559460.42,6304345.64,50,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559470.42,6304345.64,57,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304345.64,42,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304345.64,59,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560140.42,6304345.64,72,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560150.42,6304345.64,59,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560160.42,6304345.64,36,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559180.42,6304335.64,42,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559190.42,6304335.64,86,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559200.42,6304335.64,84,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559210.42,6304335.64,83,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559220.42,6304335.64,82,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559230.42,6304335.64,87,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559360.42,6304335.64,68,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559370.42,6304335.64,90,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559380.42,6304335.64,82,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559410.42,6304335.64,39,2022,T31TCJ,dep82_sp_202,202,2017,Rona,dep82_sp,0.3856596182226088,0.8990133648971228,15.68,2.8380386125654447,10.36676427525622,2.8365699707619103,204.0,0.3697303831577301,2022.0,5
559440.42,6304335.64,65,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559450.42,6304335.64,63,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559460.42,6304335.64,65,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559470.42,6304335.64,63,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559480.42,6304335.64,65,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559490.42,6304335.64,67,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304335.64,52,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304335.64,55,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560140.42,6304335.64,61,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560150.42,6304335.64,55,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560160.42,6304335.64,40,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559180.42,6304325.64,36,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559190.42,6304325.64,73,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559200.42,6304325.64,86,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559210.42,6304325.64,85,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559220.42,6304325.64,57,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559360.42,6304325.64,69,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559370.42,6304325.64,93,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559380.42,6304325.64,84,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559440.42,6304325.64,62,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559450.42,6304325.64,68,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559460.42,6304325.64,72,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559470.42,6304325.64,71,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559480.42,6304325.64,59,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559490.42,6304325.64,67,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559500.42,6304325.64,41,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304325.64,53,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304325.64,56,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560140.42,6304325.64,64,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560150.42,6304325.64,49,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560160.42,6304325.64,31,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559190.42,6304315.64,65,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559200.42,6304315.64,77,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559210.42,6304315.64,59,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559360.42,6304315.64,68,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559370.42,6304315.64,84,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559380.42,6304315.64,83,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559440.42,6304315.64,57,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559450.42,6304315.64,67,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559460.42,6304315.64,75,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559470.42,6304315.64,75,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559480.42,6304315.64,64,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559490.42,6304315.64,69,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559500.42,6304315.64,26,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304315.64,52,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304315.64,57,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560140.42,6304315.64,64,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560150.42,6304315.64,45,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560160.42,6304315.64,31,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
559190.42,6304305.64,42,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559200.42,6304305.64,47,2022,T31TCJ,dep82_sp_179,179,2015,Delvignac,dep82_sp,0.6836930921795784,0.9109658332752688,31.22,4.937909071608383,13.102475161234096,4.209194415374371,204.0,125.08507537841795,2022.0,7
559360.42,6304305.64,61,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559370.42,6304305.64,85,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559380.42,6304305.64,79,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559390.42,6304305.64,68,2022,T31TCJ,dep82_sp_201,201,2017,Aleramo,dep82_sp,0.5209491850859604,0.8799583854475229,17.72,2.7018447654532127,11.207750708759791,2.5236854296066253,204.0,14.352945327758787,2022.0,5
559450.42,6304305.64,61,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559460.42,6304305.64,71,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559470.42,6304305.64,71,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559480.42,6304305.64,68,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
559490.42,6304305.64,50,2022,T31TCJ,dep82_sp_206,206,2017,Moncalvo,dep82_sp,0.5077357390001417,0.8934793925542336,18.13,2.643835674261052,9.021936268301332,2.5185854118329467,204.0,6.729406356811523,2022.0,5
560120.42,6304305.64,43,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
560130.42,6304305.64,49,2022,T31TCJ,dep82_sp_211,211,2017,Rona,dep82_sp,0.5438175604044183,0.9230086030271148,18.8,2.404430281922348,10.716664144089604,2.3774162458272707,204.0,3.803378105163574,2022.0,5
